State,Latitude,Longitude,fid
Andhra Pradesh,13.70069829,78.70573517,317
Andhra Pradesh,15.11009836,77.68455093,285
Andhra Pradesh,17.00978736,81.73747562,193
Andhra Pradesh,17.4992914,82.76456372,147
Andhra Pradesh,17.71954662,83.25451853,110
Andhra Pradesh,17.66704222,83.18325388,121
Andhra Pradesh,14.92101564,78.2952749,286
Andhra Pradesh,17.08367653,82.08622422,186
Andhra Pradesh,18.15043691,83.36785547,56
Andhra Pradesh,18.07955787,83.38725484,65
Andhra Pradesh,18.3938454,83.43052466,22
Andhra Pradesh,18.2869974,83.5085235,36
Andhra Pradesh,15.19672687,77.13686989,283
Andhra Pradesh,15.02670457,77.8366639,284
Andhra Pradesh,15.8072464,78.48366224,273
Andhra Pradesh,18.14570643,83.65233703,57
Andhra Pradesh,17.28054704,82.09638586,172
Andhra Pradesh,16.99835431,81.93079639,207
Andhra Pradesh,17.01043247,81.81532981,202
Andhra Pradesh,15.23310653,78.19540029,282
Andhra Pradesh,15.35879837,78.21942151,281
Andhra Pradesh,14.67129687,78.431656,292
Andhra Pradesh,14.78478033,77.79123458,291
Andhra Pradesh,14.58819819,78.2151115,294
Andhra Pradesh,14.65235032,79.58618101,293
Andhra Pradesh,14.76446633,77.98193973,288
Andhra Pradesh,14.8646561,76.91090865,287
Andhra Pradesh,14.22235112,78.06984457,290
Andhra Pradesh,14.39234794,77.20342561,289
Andhra Pradesh,16.52981952,79.82598116,246
Andhra Pradesh,16.47703754,80.75628499,254
Andhra Pradesh,15.68973147,78.25835638,262
Andhra Pradesh,16.45497529,80.41186185,258
Andhra Pradesh,16.86222386,81.36637514,203
Andhra Pradesh,15.80458329,77.98683755,274
Andhra Pradesh,15.44763773,77.87819298,279
Andhra Pradesh,15.54692738,79.74997786,277
Andhra Pradesh,15.67022859,77.48065902,275
Andhra Pradesh,14.02529621,77.0450518,300
Andhra Pradesh,14.4411054,78.87511267,299
Andhra Pradesh,14.000095,78.13583137,302
Andhra Pradesh,14.01157326,78.14631507,301
Andhra Pradesh,14.56608636,77.84226539,296
Andhra Pradesh,14.57867155,77.18724944,295
Andhra Pradesh,14.45495102,77.67023104,298
Andhra Pradesh,14.46342331,78.23726457,297
Andhra Pradesh,13.99056082,78.17082459,308
Andhra Pradesh,13.74187471,78.62042919,307
Andhra Pradesh,13.59536424,80.02403323,310
Andhra Pradesh,13.73205737,78.42419809,309
Andhra Pradesh,15.52318403,77.26488149,278
Andhra Pradesh,13.98796012,77.47957978,303
Andhra Pradesh,13.94559917,77.51968752,304
Andhra Pradesh,13.93499315,77.49489797,305
Andhra Pradesh,15.6463828,79.25287823,276
Andhra Pradesh,16.29489224,79.81372327,267
Andhra Pradesh,16.28856173,80.35163789,268
Andhra Pradesh,13.54383447,79.99977469,325
Andhra Pradesh,13.90732931,78.18268052,306
Andhra Pradesh,17.27129789,82.08206422,324
Andhra Pradesh,13.5929854,79.73347019,323
Andhra Pradesh,13.19048837,79.09017767,314
Andhra Pradesh,13.5138396,79.96718027,311
Andhra Pradesh,13.3258519,78.67318739,312
Andhra Pradesh,18.47273788,83.34729037,318
Andhra Pradesh,12.87704942,78.38161192,315
Andhra Pradesh,12.85426618,78.38518775,316
Andhra Pradesh,13.28609621,79.6192693,313
Andhra Pradesh,15.36236864,77.49423255,280
Chhattisgarh,21.28061276,81.58565584,891
Chhattisgarh,21.12271363,82.47963905,866
Chhattisgarh,21.4235904,81.91737775,863
Chhattisgarh,21.15585693,81.17168629,864
Chhattisgarh,21.52085081,81.27301643,979
Chhattisgarh,21.54199448,81.89198346,1392
Chhattisgarh,21.11816238,82.47795679,867
Chhattisgarh,21.54578482,81.24571529,861
Gujarat,23.47481645,71.58190155,341
Gujarat,23.69417038,71.56293678,336
Gujarat,23.55985611,73.28726277,338
Gujarat,23.36564707,70.62654512,348
Gujarat,23.36583324,70.74435035,347
Gujarat,23.30431717,73.30724612,350
Gujarat,23.35399717,70.61455365,349
Gujarat,23.6691889,71.57978887,337
Gujarat,23.39430666,71.63987702,343
Gujarat,23.37070642,70.74097462,346
Gujarat,23.37564534,71.65043347,345
Gujarat,22.96764741,73.22451114,356
Gujarat,23.01495052,72.35728497,355
Gujarat,22.76147104,70.68426044,358
Gujarat,22.92803284,71.35562441,357
Gujarat,23.44571381,73.19784985,342
Gujarat,23.38406404,70.61518837,344
Gujarat,23.50415726,73.43786773,340
Gujarat,24.09416937,73.07119895,329
Gujarat,21.69664806,70.02023523,378
Gujarat,21.73623779,70.11665307,377
Gujarat,23.350247,70.38760632,388
Gujarat,23.25086325,69.02630893,387
Gujarat,21.76830294,70.07603227,390
Gujarat,21.77747938,70.06549984,389
Gujarat,20.87860955,71.28115113,384
Gujarat,23.2979894,73.28320409,352
Gujarat,20.8973909,71.22977946,383
Gujarat,20.81999358,71.00366307,385
Gujarat,23.91433736,71.93311893,332
Gujarat,23.92348786,71.18021475,331
Gujarat,23.7214097,71.87564274,334
Gujarat,23.77237316,72.99282543,333
Gujarat,24.5198859,72.19823343,328
Gujarat,23.92561347,71.52389487,330
Gujarat,23.26230113,69.02573351,386
Gujarat,23.2953837,73.27803356,351
Gujarat,23.26399413,71.78562548,353
Gujarat,21.77692757,70.07720194,375
Gujarat,23.22763837,73.37204656,354
Gujarat,21.89905109,69.96341177,372
Gujarat,22.60345951,73.26144664,361
Gujarat,22.539115,71.4132798,362
Gujarat,22.724379,71.42874663,359
Gujarat,21.14370566,73.02159932,429
Gujarat,30.3746039,76.83663942,436
Gujarat,22.70824266,71.41772611,360
Gujarat,22.26206593,70.25992366,366
Gujarat,22.35670588,70.90509894,363
Gujarat,22.32106913,71.26246135,364
Gujarat,22.60476229,73.26690457,1332
Gujarat,21.60285397,70.27753669,1331
Gujarat,22.60492087,73.26366131,1333
Gujarat,22.30401397,72.72621516,365
Gujarat,30.71450208,76.85992282,435
Gujarat,21.98915911,70.94340018,371
Gujarat,21.89751168,72.90328518,373
Gujarat,21.17018713,72.71892946,382
Gujarat,21.59307868,69.84286234,379
Gujarat,21.48026344,70.37060161,380
Gujarat,22.07179185,73.35634021,369
Gujarat,21.83450956,72.8535026,374
Gujarat,22.32058698,72.44453718,396
Gujarat,22.32007787,72.43338873,395
Gujarat,22.07093484,72.62048019,370
Gujarat,20.70798526,70.95424154,397
Gujarat,22.25149082,72.73044279,368
Gujarat,22.01583931,71.93389187,392
Gujarat,23.04747526,71.85761591,391
Gujarat,21.42387957,73.12773459,394
Gujarat,23.41949927,71.61966668,393
Gujarat,22.25099422,72.74057655,367
Gujarat,21.74751534,70.09925481,376
Haryana,28.96915199,77.14382308,417
Haryana,28.54265856,77.07750265,415
Haryana,28.5411432,77.08349061,416
Haryana,28.84764211,75.63675552,409
Haryana,28.93214182,75.62841548,408
Haryana,28.929999,75.62907071,407
Haryana,29.62539316,75.19867731,399
Haryana,29.69806469,75.91859086,406
Haryana,28.09156671,76.00082565,412
Haryana,29.38744213,76.85979719,402
Haryana,28.44007486,75.94430749,411
Haryana,28.6965312,75.58213494,410
Haryana,29.45687715,74.7735611,400
Haryana,28.28242873,77.31764037,414
Haryana,28.28675432,77.31688322,404
Haryana,29.38847753,76.87072022,401
Haryana,29.90875526,75.07831342,398
Haryana,28.36318696,76.21801006,442
Haryana,28.36223742,76.21850649,441
Haryana,28.10033937,75.99955254,413
Haryana,28.70938138,77.24825315,403
Haryana,29.56344877,74.80565354,405
Himachal Pradesh,30.49800596,77.7846179,423
Himachal Pradesh,31.60258787,76.70324829,420
Himachal Pradesh,31.16079408,76.75811945,421
Himachal Pradesh,31.39474636,76.1823256,443
Himachal Pradesh,30.50728265,77.80156503,419
Himachal Pradesh,30.50789005,77.79657716,422
Jharkhand,22.63494502,86.01590828,428
Jharkhand,24.45975577,86.76317959,427
Jharkhand,24.48695628,84.83628964,424
Jharkhand,24.46106198,86.75842414,426
Jharkhand,24.48616923,84.8412369,425
Jharkhand,22.15449813,85.49897761,449
Karnataka,17.92903759,77.36777969,447
Karnataka,17.79692663,77.01775142,450
Karnataka,13.09443748,78.28445893,677
Karnataka,13.95853048,76.79847456,52
Karnataka,12.94677185,74.82730594,1406
Karnataka,13.69001206,76.64903645,671
Karnataka,13.8705315,76.74239587,1401
Karnataka,12.78390219,76.56880297,1412
Karnataka,12.77844616,76.57129981,1411
Karnataka,12.7591383,77.20685192,1413
Karnataka,12.8630666,77.30070492,1408
Karnataka,13.8281545,76.76434496,1403
Karnataka,12.89416079,76.86901772,1407
Karnataka,12.79754404,76.57053436,1409
Karnataka,8.843665905,77.58593337,1352
Karnataka,8.840965862,77.59653005,1351
Karnataka,12.86464982,77.10751601,1380
Karnataka,12.88577187,78.0378743,1382
Karnataka,12.8864151,78.03982563,1381
Karnataka,13.55238943,77.36406242,1326
Karnataka,12.796859,76.57854481,1410
Karnataka,13.91384753,76.81409758,191
Karnataka,13.82691443,76.76558566,1404
Karnataka,13.73464973,78.0857229,1384
Karnataka,13.76535534,78.11303136,1419
Karnataka,12.16719755,77.36680649,1416
Karnataka,12.17119778,76.37300662,1415
Karnataka,17.77697276,77.46077556,1428
Karnataka,14.14532304,76.67689138,1427
Karnataka,14.26590953,76.76893279,1430
Karnataka,17.77254299,77.4642792,1429
Karnataka,12.89393136,78.16488617,1383
Karnataka,13.39513101,78.09731778,1426
Karnataka,12.95316309,76.79726313,1436
Karnataka,12.16248881,77.16380875,1435
Karnataka,12.223638,76.99245907,1438
Karnataka,12.08350078,75.78463139,1437
Karnataka,11.96491017,76.80641729,1432
Karnataka,11.94065371,76.72924188,1431
Karnataka,12.03567478,77.27444967,1433
Karnataka,15.7289192,74.76333755,1425
Karnataka,17.92035208,77.38038462,448
Karnataka,17.98247812,77.5604156,440
Karnataka,17.68704897,77.34537152,454
Karnataka,14.82302188,76.74684225,564
Karnataka,15.57623627,76.20717935,553
Karnataka,15.57188825,76.46846169,554
Karnataka,15.58614186,76.19028342,551
Karnataka,15.58014518,76.02052907,552
Karnataka,15.56422926,76.0405712,557
Karnataka,15.55195458,76.43072702,558
Karnataka,14.75203433,76.53101558,555
Karnataka,15.57194401,76.01877165,556
Karnataka,13.49804345,76.87990999,609
Karnataka,14.80626042,76.10235692,563
Karnataka,13.49824241,76.88690728,610
Karnataka,13.39295474,76.40688731,608
Karnataka,14.29808242,76.79069357,613
Karnataka,14.2644336,76.77400593,614
Karnataka,14.32356019,76.11071012,611
Karnataka,14.30705726,77.22120863,612
Karnataka,15.19160259,75.88431542,601
Karnataka,14.6122704,76.51907542,602
Karnataka,14.8064731,76.12620282,599
Karnataka,14.79226473,76.08783412,600
Karnataka,15.49107919,75.70452213,605
Karnataka,13.37296153,77.5961577,607
Karnataka,15.5355819,76.18350446,606
Karnataka,14.86813164,76.81568417,566
Karnataka,14.76029775,76.52912522,560
Karnataka,14.98653123,76.07883662,525
Karnataka,15.90042496,74.89178261,526
Karnataka,15.90353316,76.56392295,524
Karnataka,14.67955126,76.67153587,577
Karnataka,15.16707269,77.07595617,578
Karnataka,15.20007997,75.86235069,575
Karnataka,14.67333663,75.51435611,576
Karnataka,15.0707965,75.45099897,581
Karnataka,15.06483467,76.10687195,582
Karnataka,15.09002078,75.62563118,579
Karnataka,14.86635411,76.81295031,565
Karnataka,15.08360764,75.46975835,580
Karnataka,15.25442895,75.99286214,570
Karnataka,14.86918937,76.81165324,567
Karnataka,15.37016533,75.51581854,568
Karnataka,15.2183047,75.32379854,573
Karnataka,15.21922215,76.02413831,574
Karnataka,14.76138283,76.5276062,571
Karnataka,15.24044184,76.85422071,572
Karnataka,15.403414,75.53042117,561
Karnataka,15.39647373,75.5416813,562
Karnataka,15.51744393,76.91711241,559
Karnataka,15.25709944,76.04285946,569
Karnataka,15.97712498,76.07957964,520
Karnataka,14.52337591,76.43488476,603
Karnataka,14.91659324,76.11372473,593
Karnataka,14.10590135,76.56598808,637
Karnataka,14.10194451,76.85115968,638
Karnataka,14.10915577,76.7567014,635
Karnataka,14.10638144,76.55743109,636
Karnataka,14.14636828,77.31432895,625
Karnataka,14.13549497,77.31474089,626
Karnataka,14.16593272,77.35694273,623
Karnataka,14.14840521,76.68465994,624
Karnataka,14.14014531,76.66488623,629
Karnataka,14.1327621,76.69779107,630
Karnataka,14.13961842,76.69538975,632
Karnataka,14.14070448,76.6841676,627
Karnataka,14.2242302,75.557891,617
Karnataka,14.19584796,77.3453763,618
Karnataka,14.25728207,77.35092559,615
Karnataka,14.22925674,77.27868912,616
Karnataka,14.16922794,77.35787288,621
Karnataka,14.16718244,77.35692371,622
Karnataka,14.26827195,76.77225114,619
Karnataka,14.1801329,77.44035258,620
Karnataka,13.21033354,77.69006529,673
Karnataka,13.1749281,78.56421271,674
Karnataka,14.14182261,76.69204024,628
Karnataka,14.4732764,76.31514641,604
Karnataka,14.14265961,76.69661323,631
Karnataka,14.14670736,76.70056849,633
Karnataka,14.91343128,76.11517056,594
Karnataka,14.94282209,76.81035355,591
Karnataka,14.91967856,76.109187,592
Karnataka,14.90390647,76.12134546,598
Karnataka,14.9089429,76.11961324,595
Karnataka,14.90727543,76.81069029,596
Karnataka,15.02773459,75.19509862,585
Karnataka,15.02760579,75.19221998,586
Karnataka,15.7015517,76.8639699,583
Karnataka,15.78468831,75.75408192,584
Karnataka,14.14315426,76.70041676,634
Karnataka,14.96477747,75.18481935,589
Karnataka,14.98493562,76.11327711,587
Karnataka,14.97431639,76.13935061,588
Karnataka,14.06643965,76.92034794,641
Karnataka,14.06023963,76.92001444,642
Karnataka,14.09650994,77.27018546,639
Karnataka,14.07469793,76.71923952,640
Karnataka,13.99366421,76.37796116,645
Karnataka,13.99348429,77.36441044,646
Karnataka,14.04541999,76.90863418,643
Karnataka,14.01127366,77.36318354,644
Karnataka,14.953269,76.14338248,590
Karnataka,15.98158276,74.99689803,519
Karnataka,15.96664516,76.07194291,522
Karnataka,15.97034582,74.98126895,521
Karnataka,16.89506234,75.7086022,478
Karnataka,16.92173595,75.50409676,475
Karnataka,16.87369804,76.99086673,476
Karnataka,16.99930318,75.60436162,465
Karnataka,16.97962164,75.60689174,466
Karnataka,17.13766996,77.19516404,463
Karnataka,17.02536902,75.82697118,464
Karnataka,16.96671246,76.24034329,469
Karnataka,16.93223086,75.68820096,470
Karnataka,16.96707441,75.60604033,467
Karnataka,16.64922374,77.21065601,477
Karnataka,16.96880972,76.25535555,468
Karnataka,17.46494035,76.74518919,458
Karnataka,17.68663479,77.33410583,455
Karnataka,17.64199611,77.41819395,456
Karnataka,17.21265857,76.77602082,461
Karnataka,17.1123735,77.2352301,462
Karnataka,17.40187765,77.38151269,459
Karnataka,17.2472339,75.66231419,460
Karnataka,16.13808474,77.12215334,513
Karnataka,16.02774322,74.97378092,514
Karnataka,16.23340514,74.58696512,511
Karnataka,17.51026868,76.99084669,457
Karnataka,16.18903956,77.04390736,512
Karnataka,16.95255902,77.01011494,472
Karnataka,16.92898693,75.87575079,474
Karnataka,17.79707938,77.00588598,451
Karnataka,17.7335265,77.20655225,452
Karnataka,17.68598055,77.32999567,439
Karnataka,13.61109009,76.76947223,1327
Karnataka,17.97478132,77.43348706,445
Karnataka,17.93105267,77.54169372,446
Karnataka,17.98269483,77.43186321,444
Karnataka,18.14733711,77.42258514,433
Karnataka,18.08101896,77.12649227,434
Karnataka,18.18699158,77.46691816,431
Karnataka,16.95943716,76.58169777,471
Karnataka,18.18612345,77.41611995,432
Karnataka,18.19910562,77.44986115,430
Karnataka,16.87301894,75.71374145,481
Karnataka,16.7910596,76.92186894,482
Karnataka,16.55539368,77.0663988,479
Karnataka,16.57010593,77.07409808,480
Karnataka,16.61577611,75.45737234,485
Karnataka,16.61101728,77.01746732,486
Karnataka,16.70872806,75.07460765,483
Karnataka,16.65487194,76.63010031,484
Karnataka,16.94892911,75.59304048,473
Karnataka,16.18265536,74.78802677,437
Karnataka,15.99749862,76.93313952,517
Karnataka,15.9857725,76.07029035,518
Karnataka,16.01931687,75.12798113,515
Karnataka,15.77339404,76.23432257,543
Karnataka,15.72805042,76.8589087,544
Karnataka,15.64909212,75.97837243,549
Karnataka,15.63971648,76.93177128,550
Karnataka,15.70492657,76.86006001,547
Karnataka,15.65751551,75.98893075,548
Karnataka,14.44951869,76.77970679,537
Karnataka,14.55310032,76.76206886,538
Karnataka,15.86445319,76.54903058,535
Karnataka,15.84530652,76.55659475,536
Karnataka,15.7238702,76.86734203,546
Karnataka,15.78845144,75.4912606,541
Karnataka,14.55647998,76.45876566,539
Karnataka,15.79024395,75.75389617,540
Karnataka,14.47488481,76.31492286,529
Karnataka,14.49404616,76.56942766,530
Karnataka,15.05243474,76.10393842,527
Karnataka,15.03912519,75.19501887,528
Karnataka,14.37931885,76.59704493,533
Karnataka,15.8866502,76.88703851,534
Karnataka,14.50011996,76.72927257,531
Karnataka,14.99318905,76.11163551,532
Karnataka,15.78341755,75.75030626,542
Karnataka,15.72919704,76.85941601,545
Karnataka,16.56021613,75.45724517,492
Karnataka,16.58977134,76.89879059,491
Karnataka,16.00808291,76.03904756,516
Karnataka,16.18208491,76.76711409,505
Karnataka,16.39101819,77.27352353,506
Karnataka,16.40357187,74.66413266,503
Karnataka,16.39788048,77.09495621,504
Karnataka,16.29011403,77.4998073,509
Karnataka,16.2560941,76.16080899,510
Karnataka,16.3889531,77.26357353,507
Karnataka,16.34852434,75.20339339,508
Karnataka,16.52313191,77.09088282,497
Karnataka,16.5214949,76.8113941,498
Karnataka,16.37766834,77.26678992,495
Karnataka,16.55429262,75.23175506,496
Karnataka,16.3762477,74.77277263,501
Karnataka,16.40620849,77.10640191,502
Karnataka,16.51819337,75.83077664,499
Karnataka,16.44851928,74.55083228,500
Karnataka,16.59442125,76.8952717,489
Karnataka,16.58936054,76.90336304,490
Karnataka,16.59849217,77.01932052,487
Karnataka,16.59521549,75.46690181,488
Karnataka,16.41352294,74.91980022,493
Karnataka,16.38500201,77.2707901,494
Karnataka,17.71385172,77.33222994,453
Karnataka,12.22922014,76.98936815,1337
Karnataka,13.76664729,77.86160298,1405
Karnataka,13.21472481,78.09797671,672
Karnataka,15.91315758,74.89474289,728
Karnataka,12.98309607,76.12147193,727
Karnataka,15.40718752,76.6363016,730
Karnataka,15.28967908,76.59163274,729
Karnataka,14.20488153,77.38004087,736
Karnataka,12.95685963,78.4163171,735
Karnataka,16.26946219,75.34457953,738
Karnataka,14.15880401,76.77851387,737
Karnataka,12.86380758,77.11210122,684
Karnataka,12.87017284,77.29466512,683
Karnataka,12.78250466,76.51850268,686
Karnataka,12.79983589,77.42532842,685
Karnataka,13.0410626,76.92410696,680
Karnataka,13.06579694,77.44893139,679
Karnataka,12.88377662,78.0396843,682
Karnataka,12.98893306,77.82524077,681
Karnataka,12.64066064,77.49168847,692
Karnataka,12.70021814,77.11039539,691
Karnataka,12.40906585,77.37908731,694
Karnataka,12.9556364,78.41404118,733
Karnataka,12.60592767,77.4236517,693
Karnataka,12.95881184,78.41278338,734
Karnataka,12.9555049,78.41104197,732
Karnataka,12.05984013,76.95883619,953
Karnataka,12.05838109,76.96106773,954
Karnataka,12.14704194,77.3195244,952
Karnataka,12.06145471,76.96267478,955
Karnataka,14.36549506,76.76296102,716
Karnataka,14.34154967,76.39848546,715
Karnataka,17.7800152,77.44224586,718
Karnataka,17.91042263,77.37058793,717
Karnataka,14.30725669,76.56111873,712
Karnataka,17.51953848,76.50320712,711
Karnataka,14.11246146,76.57305785,714
Karnataka,14.11522756,76.57243668,713
Karnataka,12.83938726,77.20252836,724
Karnataka,12.84269249,77.19374986,723
Karnataka,12.83454507,77.20622888,725
Karnataka,12.9440585,74.82489444,720
Karnataka,17.77717275,77.43933172,719
Karnataka,13.11121526,77.79749285,722
Karnataka,13.20834709,77.82398928,721
Karnataka,13.55498217,77.36050327,731
Karnataka,12.69711793,77.10563257,688
Karnataka,12.75543465,76.19891318,726
Karnataka,12.69872159,77.10206958,690
Karnataka,13.83457613,77.34061843,650
Karnataka,13.84261341,77.35121908,649
Karnataka,13.49916199,76.87567501,660
Karnataka,13.68905641,77.44962224,659
Karnataka,13.6703949,76.62403579,662
Karnataka,13.68147068,76.78764679,661
Karnataka,13.74794405,76.39295956,656
Karnataka,13.75111067,76.39091628,655
Karnataka,13.72723082,77.56149489,658
Karnataka,13.74521038,76.39166481,657
Karnataka,13.10897386,77.4966141,668
Karnataka,13.10409224,78.27089516,667
Karnataka,13.36617861,78.36344596,670
Karnataka,13.26571014,76.73976788,669
Karnataka,13.66204389,76.76406274,663
Karnataka,13.55023717,77.36287532,666
Karnataka,13.5517159,77.51422733,665
Karnataka,13.74786623,77.55263917,676
Karnataka,13.1215536,78.34383673,675
Karnataka,13.08386973,78.29208195,678
Karnataka,12.75561505,76.20448217,687
Karnataka,13.97803188,76.54087429,647
Karnataka,13.75607656,76.39775863,653
Karnataka,13.39492599,77.98700219,664
Karnataka,13.82938253,77.35745317,651
Karnataka,12.69275537,77.09798828,689
Karnataka,13.7515117,77.18288032,654
Karnataka,12.36495039,77.60395392,699
Karnataka,12.30423558,77.15837357,702
Karnataka,12.30697535,77.16115583,701
Karnataka,13.74768548,76.39506234,696
Karnataka,12.40414423,77.37819958,695
Karnataka,12.3915497,76.17648554,698
Karnataka,13.55308701,77.3590676,697
Karnataka,17.6717449,77.21448665,708
Karnataka,11.88683785,76.72319599,707
Karnataka,12.36059007,77.58936289,700
Karnataka,17.67278429,77.20591882,709
Karnataka,12.13675453,77.2020663,704
Karnataka,12.30245706,77.16384324,703
Karnataka,12.0591728,76.94042383,706
Karnataka,17.77371547,77.01905229,710
Karnataka,13.78300228,76.40552271,652
Karnataka,12.12819332,77.21526901,705
Kerala,11.37540149,75.78106908,757
